n,regime,epsilon,minimax,legacy_converse,continuous_converse,absolute_improvement,legacy_selected_branch,legacy_selected_order,continuous_selected_branch,continuous_selected_order,legacy_reverse,continuous_reverse,reverse_absolute_improvement,legacy_reverse_order,continuous_reverse_order,continuous_reverse_a,continuous_reverse_objective,continuous_reverse_endpoint,continuous_reverse_adjacent_mesh_best,legacy_forward,continuous_forward,forward_absolute_improvement,legacy_forward_order,continuous_forward_order,continuous_forward_a,continuous_forward_log_bound,continuous_forward_endpoint,continuous_forward_adjacent_mesh_best,minimax_minus_continuous_converse
26,constant,0.01,0.9146165437503456,0.884700347275937,0.8847063482808467,6.001004909661489e-06,reverse,3.2258064516129026,reverse,3.2056990837112207,0.884700347275937,0.8847063482808467,6.001004909661489e-06,3.2258064516129026,3.2056990837112207,0.6880555617084604,2.1602729120333817,finite,0.884700347275937,0.5586468980279448,0.5586817929103097,3.4894882364966406e-05,1.1494252873563218,1.1541360810477252,0.1335510461710896,-0.5821752113596433,finite,0.5586468980279448,0.029910195469498913
26,linear,0.038461538461538464,0.7908373151427008,0.7197020141326786,0.7197482972000375,4.628306735887655e-05,reverse,2.7027027027027026,reverse,2.670876079139576,0.7197020141326786,0.7197482972000375,4.628306735887655e-05,2.7027027027027026,2.670876079139576,0.6255910156931914,1.2720671410448925,finite,0.7197020141326786,0.4779489432975109,0.47798763447164067,3.8691174129745765e-05,1.2987012987012987,1.306355307804043,0.23451147323695584,-0.7381704161314884,finite,0.4779489432975109,0.07108901794266331
27,constant,0.01,0.9111199212137715,0.8802099670559351,0.8802144096620304,4.442606095222956e-06,reverse,3.1249999999999996,reverse,3.141313051226268,0.8802099670559351,0.8802144096620304,4.442606095222956e-06,3.1249999999999996,3.141313051226268,0.6816617816522196,2.1220518815203544,finite,0.8802099670559352,0.5479024838108449,0.5479077458927921,5.262081947177144e-06,1.1494252873563218,1.1512377869979247,0.1313697211001964,-0.6016483531170165,finite,0.5479024838108449,0.03090551155174115
27,linear,0.037037037037037035,0.7920422408983513,0.7181639206730029,0.7181644623905443,5.417175413802156e-07,reverse,2.6315789473684212,reverse,2.634896668549817,0.7181639206730029,0.7181644623905443,5.417175413802156e-07,2.6315789473684212,2.634896668549817,0.620478475707977,1.2664315781377418,finite,0.7181639206730029,0.4706453016523048,0.47065580657267886,1.050492037407702e-05,1.2987012987012987,1.2947592805578019,0.2276556615456853,-0.7536282237173466,finite,0.4706453016523048,0.07387777850780697
28,constant,0.01,0.9086663168182687,0.8756463642108084,0.8756816379677264,3.527375691791956e-05,reverse,3.1249999999999996,reverse,3.080806096962267,0.8756463642108084,0.8756816379677264,3.527375691791956e-05,3.1249999999999996,3.080806096962267,0.6754096270498754,2.084909567865671,finite,0.8756463642108085,0.5373647161128187,0.5373661211457086,1.4050328899228859e-06,1.1494252873563218,1.1484967387313951,0.12929661332379694,-0.6210756269433482,finite,0.5373647161128187,0.03298467885054235
28,linear,0.03571428571428571,0.790197849576294,0.7164027603463426,0.7164521581503829,4.9397804040229865e-05,reverse,2.6315789473684212,reverse,2.600593787849495,0.7164027603463426,0.7164521581503829,4.9397804040229865e-05,2.6315789473684212,2.600593787849495,0.6154724337679325,1.2603744157321017,finite,0.7164027603463426,0.463382584485798,0.4633853928283112,2.8083425132052753e-06,1.282051282051282,1.284009822467428,0.22118975844098931,-0.7691961892150121,finite,0.463382584485798,0.07374569142591114
29,constant,0.01,0.9053452394008317,0.8711077194493302,0.8711085729484984,8.534991682296322e-07,reverse,3.03030303030303,reverse,3.023797065470471,0.8711077194493302,0.8711085729484984,8.534991682296322e-07,3.03030303030303,3.023797065470471,0.6692899760307127,2.048784879770883,finite,0.8711077194493303,0.5270296205167422,0.5270502048515302,2.0584334788020797e-05,1.1494252873563218,1.1458991938959027,0.12732288727760177,-0.6404594696053096,finite,0.5270296205167422,0.03423666645233325
29,linear,0.034482758620689655,0.7910525051943942,0.7146223037407788,0.714623073746596,7.700058171078439e-07,reverse,2.564102564102564,reverse,2.567835925557198,0.7146223037407788,0.714623073746596,7.700058171078439e-07,2.564102564102564,2.567835925557198,0.6105670186918158,1.2539444242525344,finite,0.7146223037407788,0.45613409444080977,0.45618231790007857,4.822345926880356e-05,1.282051282051282,1.2740172846194482,0.2150812927952526,-0.784862729418139,finite,0.45613409444080977,0.07642943144779824
30,constant,0.01,0.9026219885196797,0.8664772152502898,0.8664957954542498,1.8580203960061326e-05,reverse,2.9411764705882346,reverse,2.9699567908631628,0.8664772152502898,0.8664957954542498,1.8580203960061326e-05,2.9411764705882346,2.9699567908631628,0.6632947647331365,2.013622306913061,finite,0.8664772152502899,0.5168932990451612,0.5169536246017177,6.0325556556439786e-05,1.1494252873563218,1.1434333122125289,0.12544090738006164,-0.6598021094608755,finite,0.5168932990451612,0.03612619306542986
30,linear,0.03333333333333333,0.7892335201835659,0.7126435122328348,0.7126874076761305,4.3895443295638437e-05,reverse,2.564102564102564,reverse,2.5365064909833435,0.7126435122328348,0.7126874076761305,4.3895443295638437e-05,2.564102564102564,2.5365064909833435,0.6057569718213796,1.247184484079672,finite,0.7126435122328348,0.4490504298052897,0.44905144082773374,1.0110224440418314e-06,1.2658227848101264,1.2647045317312633,0.20930148116802214,-0.8006178302571787,finite,0.4490504298052897,0.07654611250743537
31,constant,0.01,0.8995842416839874,0.8618320775358115,0.8618439213248882,1.1843789076704248e-05,reverse,2.9411764705882346,reverse,2.918997487985427,0.8618320775358115,0.8618439213248882,1.1843789076704248e-05,2.9411764705882346,2.918997487985427,0.6574166287857414,1.9793712280370095,finite,0.8618320775358116,0.5070286351589349,0.507070318069252,4.168291031703131e-05,1.1363636363636365,1.1410881045408696,0.12364348027064749,-0.6791055905914647,finite,0.5070286351589349,0.037740320359099244
31,linear,0.03225806451612903,0.7896202699753009,0.7106514950919535,0.7106541032926259,2.6082006724381657e-06,reverse,2.5,reverse,2.506500673005313,0.7106514950919535,0.7106541032926259,2.6082006724381657e-06,2.5,2.506500673005313,0.6010374101352255,1.2401324321329155,finite,0.7106514950919535,0.441965166286436,0.44199673236403814,3.1566077602129816e-05,1.25,1.2560043196777448,0.20382439428506774,-0.8164527897733088,finite,0.44196516628643606,0.07896616668267498
32,constant,0.01,0.8965571037447803,0.8571487263691723,0.8571535963160791,4.869946906849165e-06,reverse,2.857142857142857,reverse,2.870667248376848,0.8571487263691723,0.8571535963160791,4.869946906849165e-06,2.857142857142857,2.870667248376848,0.6516489326426019,1.94598532609359,finite,0.8571487263691724,0.49738277515235574,0.4973945058278164,1.1730675460674966e-05,1.1363636363636365,1.1388540718288367,0.12192437579457129,-0.6983717934562738,finite,0.49738277515235574,0.039403507428701134
32,linear,0.03125,0.7880004705041789,0.7084991478267967,0.7085310410017145,3.189317491780752e-05,reverse,2.5,reverse,2.4777244666853653,0.7084991478267967,0.7085310410017145,3.189317491780752e-05,2.5,2.4777244666853653,0.5964038724056457,1.2328217660031355,finite,0.7084991478267967,0.43501733578973306,0.43502141900432806,4.083214594996498e-06,1.25,1.2478582695471507,0.1986269399305249,-0.8323600100152478,finite,0.43501733578973306,0.07946942950246438
33,constant,0.01,0.8938753194457124,0.8523956198079572,0.8524254918519631,2.9872044005951892e-05,reverse,2.857142857142857,reverse,2.8247443491266537,0.8523956198079572,0.8524254918519631,2.9872044005951892e-05,2.857142857142857,2.8247443491266537,0.645985662274472,1.9134220907558266,finite,0.8523956198079573,0.4879204207878935,0.48792066763727154,2.4684937804941853e-07,1.1363636363636365,1.1367227937120468,0.1202780435725839,-0.7176024526613923,finite,0.4879204207878935,0.04144982759374927
33,linear,0.030303030303030304,0.7878255608181113,0.7063167857583679,0.706325196105018,8.410346650111755e-06,reverse,2.4390243902439024,reverse,2.4500928150033108,0.7063167857583679,0.706325196105018,8.410346650111755e-06,2.4390243902439024,2.4500928150033108,0.5918521968325315,1.2252822330344533,finite,0.7063167857583679,0.428097357252356,0.42812810076547125,3.0743513115272236e-05,1.2345679012345678,1.2402149146987749,0.19368813570276935,-0.8483328273280009,finite,0.428097357252356,0.0815003647130933
34,constant,0.01,0.8904887215010554,0.8476599697907836,0.84766030144414,3.316533563335611e-07,reverse,2.7777777777777777,reverse,2.7810325898049215,0.8476599697907836,0.84766030144414,3.316533563335611e-07,2.7777777777777777,2.7810325898049215,0.6404213299527907,1.8816423927984125,finite,0.8476599697907837,0.4786380810009189,0.478643521643618,5.440642699083842e-06,1.1363636363636365,1.1346865665903665,0.11869935765176792,-0.7367991723233454,finite,0.4786380810009189,0.04282842005691545
34,linear,0.029411764705882353,0.7864224265415687,0.7040256320641862,0.7040427692627632,1.7137198576988588e-05,reverse,2.4390243902439024,reverse,2.423529003048097,0.7040256320641862,0.7040427692627632,1.7137198576988588e-05,2.4390243902439024,2.423529003048097,0.5873785711900745,1.2175403258504496,finite,0.7040256320641862,0.4213165319573879,0.4213188481116649,2.3161542770377963e-06,1.2345679012345678,1.2330291019038693,0.18898913378772547,-0.8643653730162398,finite,0.4213165319573879,0.08237965727880547
35,constant,0.01,0.8879488031742924,0.8428125926417341,0.842858737651638,4.614500990385295e-05,reverse,2.7027027027027026,reverse,2.7393576623226465,0.8428125926417341,0.842858737651638,4.614500990385295e-05,2.7027027027027026,2.7393576623226465,0.6349509179636952,1.8506101179947287,finite,0.8428125926417342,0.46953233114182985,0.46955800604591685,2.5674904087003014e-05,1.1363636363636365,1.1327385095131128,0.11718371751143879,-0.75596343941171,finite,0.46953233114182985,0.04509006552265438
35,linear,0.02857142857142857,0.7857919177765134,0.7016672860517756,0.7016892949715848,2.2008919809191063e-05,reverse,2.380952380952381,reverse,2.3979632325948717,0.7016672860517756,0.7016892949715848,2.2008919809191063e-05,2.380952380952381,2.3979632325948717,0.5829794275378087,1.209619701318842,finite,0.7016672860517756,0.4145470051838244,0.41459528219277697,4.8277008952546385e-05,1.2195121951219512,1.2262609183161812,0.18451286747918827,-0.8804524582232597,finite,0.4145470051838244,0.08410262280492853
36,constant,0.01,0.8844573277645892,0.8380211698954494,0.8380215294833342,3.5958788480172643e-07,reverse,2.7027027027027026,reverse,2.6995639041206525,0.8380211698954494,0.8380215294833342,3.5958788480172643e-07,2.7027027027027026,2.6995639041206525,0.6295697988576652,1.8202918506267531,finite,0.8380211698954495,0.46059981171255315,0.4606592628616232,5.945114907002225e-05,1.1363636363636365,1.1308725361240388,0.11572704433391967,-0.7750966353874815,finite,0.46059981171255315,0.04643579828125499
36,linear,0.027777777777777776,0.7846091836688688,0.6992651479778587,0.6992697322698024,4.584291943721119e-06,reverse,2.380952380952381,reverse,2.3733323218785944,0.6992651479778587,0.6992697322698024,4.584291943721119e-06,2.380952380952381,2.3733323218785944,0.5786515058251694,1.2015415364869493,finite,0.6992651479778587,0.4079585003534062,0.4079586416367942,1.412833879887998e-07,1.2195121951219512,1.2198749333335834,0.18024383264661856,-0.8965894782533819,finite,0.4079585003534062,0.0853394513990664
37,constant,0.01,0.8818060802596724,0.8331136999254352,0.8331494201646774,3.572023924225398e-05,reverse,2.6315789473684212,reverse,2.661512156935983,0.8331136999254352,0.8331494201646774,3.572023924225398e-05,2.6315789473684212,2.661512156935983,0.6242737432575804,1.7906565986015655,finite,0.8331136999254354,0.4518765280672468,0.4519426234867655,6.60954195186858e-05,1.1235955056179776,1.1290830175161801,0.11432553276741708,-0.7942000463959384,finite,0.4518765280672468,0.04865666009499503
37,linear,0.02702702702702703,0.7835673214936456,0.6967401924304841,0.6967885409831807,4.8348552696531044e-05,reverse,2.325581395348837,reverse,2.3495783621392374,0.6967401924304841,0.6967885409831807,4.8348552696531044e-05,2.325581395348837,2.3495783621392374,0.5743917223133078,1.1933248323369876,finite,0.6967401924304841,0.40137489380535074,0.4014098384380449,3.494463269415604e-05,1.2195121951219512,1.2138398090653624,0.17616806391447626,-0.9127723326112414,finite,0.40137489380535074,0.08677878051046495
38,constant,0.01,0.8784217539471829,0.8282413797589088,0.828243165206271,1.7854473621792266e-06,reverse,2.6315789473684212,reverse,2.625076958125683,0.8282413797589088,0.828243165206271,1.7854473621792266e-06,2.6315789473684212,2.625076958125683,0.619058787246373,1.7616755536570448,finite,0.828241379758909,0.44337216789695255,0.4434035957992483,3.142790229576642e-05,1.1235955056179776,1.1273648256980011,0.11297569588366736,-0.8132748722269261,finite,0.44337216789695255,0.05017858874091197
38,linear,0.02631578947368421,0.7827425014205,0.6942496470079016,0.6942497461354984,9.912759679764349e-08,reverse,2.325581395348837,reverse,2.3266485422899095,0.6942496470079016,0.6942497461354984,9.912759679764349e-08,2.325581395348837,2.3266485422899095,0.5701972249681551,1.1849866741142951,finite,0.6942496470079016,0.3949366206419501,0.3949495049484803,1.2884306530180911e-05,1.2048192771084336,1.2081271985968531,0.1722725875541722,-0.9289973578261461,finite,0.3949366206419501,0.08849275528500156
39,constant,0.01,0.8755461157412208,0.8232723657410899,0.8233035307240459,3.1164982956077836e-05,reverse,2.564102564102564,reverse,2.590145942960416,0.8232723657410899,0.8233035307240459,3.1164982956077836e-05,2.564102564102564,2.590145942960416,0.6139213689028478,1.7333218813164804,finite,0.8232723657410899,0.43502786061149257,0.4350378525944023,9.991982909740571e-06,1.1235955056179776,1.1257133212433654,0.11167436581856678,-0.8323222342208563,finite,0.43502786061149257,0.052242585017174825
39,linear,0.02564102564102564,0.7812221304773588,0.6916168994799692,0.6916569926168005,4.0093136831287346e-05,reverse,2.325581395348837,reverse,2.30449453743432,0.6916168994799692,0.6916569926168005,4.0093136831287346e-05,2.325581395348837,2.30449453743432,0.5660653632473621,1.1765424553331525,finite,0.6916168994799692,0.38857275156827953,0.3885780335683693,5.2820000897568775e-06,1.2048192771084336,1.2027120031078393,0.1685457554127889,-0.9452612707379828,finite,0.38857275156827953,0.08956513786055831
40,constant,0.01,0.8723350861743935,0.8183285721248308,0.8183312919703342,2.7198455033738966e-06,reverse,2.564102564102564,reverse,2.556616992132404,0.8183285721248308,0.8183312919703342,2.7198455033738966e-06,2.564102564102564,2.556616992132404,0.608858110903062,1.7055705361895899,finite,0.8183285721248309,0.4268405940000209,0.4268412211766282,6.271766073151497e-07,1.1235955056179776,1.12412438433602,0.11041872773655374,-0.8513431822674123,finite,0.4268405940000209,0.05400379420405932
40,linear,0.025,0.7805901861340014,0.6890033592989562,0.6890135917889523,1.023248999609816e-05,reverse,2.2727272727272725,reverse,2.2830717482799225,0.6890033592989562,0.6890135917889523,1.023248999609816e-05,2.2727272727272725,2.2830717482799225,0.561993616383977,1.168006071259383,finite,0.6890033592989563,0.3822325396012121,0.38229561041353705,6.307081232492795e-05,1.2048192771084336,1.1975715586770543,0.16497682935565852,-0.9615611203924141,finite,0.3822325396012121,0.09157659434504917
41,constant,0.01,0.8692361044581668,0.8132959123543788,0.8133272320426247,3.131968824587883e-05,reverse,2.5,reverse,2.524397378530896,0.8132959123543788,0.8133272320426247,3.131968824587883e-05,2.5,2.524397378530896,0.6038658538847151,1.6783980989692715,finite,0.8132959123543788,0.41880741254179227,0.41880967395791624,2.2614161239720154e-06,1.1235955056179776,1.122594146851383,0.10920611620435686,-0.8703387010216018,finite,0.41880741254179227,0.0559088724155421
41,linear,0.024390243902439025,0.7787754209398873,0.6863118841691214,0.6863225613846528,1.067721553138501e-05,reverse,2.2727272727272725,reverse,2.26233913831069,0.6863118841691214,0.6863225613846528,1.067721553138501e-05,2.2727272727272725,2.26233913831069,0.5579796224775082,1.159390086628992,finite,0.6863118841691214,0.37609588244335707,0.3761022439878763,6.361544519217777e-06,1.1904761904761905,1.1926854787707184,0.161555986218023,-0.9778942470576093,finite,0.37609588244335707,0.09245285955523452
42,constant,0.01,0.8662874482320141,0.8082897281139036,0.808292140742818,2.4126289143167057e-06,reverse,2.5,reverse,2.493403054691506,0.8082897281139036,0.808292140742818,2.4126289143167057e-06,2.5,2.493403054691506,0.5989416961215185,1.6517826320808733,finite,0.8082897281139038,0.4109254163392491,0.4109393199372768,1.3903598027664721e-05,1.1235955056179776,1.1211190836601093,0.10803409327820257,-0.8893097154410559,finite,0.4109254163392491,0.057995307489196124
42,linear,0.023809523809523808,0.7781063823262515,0.6835446026623007,0.6835866598010085,4.205713870786276e-05,reverse,2.2222222222222223,reverse,2.2422593004607134,0.6835446026623007,0.6835866598010085,4.205713870786276e-05,2.2222222222222223,2.2422593004607134,0.5540212499979232,1.150705881528045,finite,0.6835446026623007,0.3699899616989181,0.3699977896936917,7.827994773557112e-06,1.1904761904761905,1.1880353961337178,0.15827423723708126,-0.9942582471625434,finite,0.3699899616989181,0.09451972252524299
43,constant,0.01,0.8629373426168558,0.8031907595105404,0.8032268135645426,3.605405400219919e-05,reverse,2.4390243902439024,reverse,2.4635577192781457,0.8031907595105404,0.8032268135645426,3.605405400219919e-05,2.4390243902439024,2.4635577192781457,0.5940829832503324,1.6257035514338667,finite,0.8031907595105405,0.4031917600711876,0.4032263969533835,3.463688219590422e-05,1.1235955056179776,1.119695840963915,0.10690031755487486,-0.9082570957335719,finite,0.4031917600711876,0.05971052905231322
43,linear,0.023255813953488372,0.7762334077460142,0.680808379905126,0.6808084156866114,3.5781485441255256e-08,reverse,2.2222222222222223,reverse,2.2227970792646374,0.680808379905126,0.6808084156866114,3.5781485441255256e-08,2.2222222222222223,2.2227970792646374,0.550116378445653,1.1419637786870376,finite,0.680808379905126,0.36391946359940136,0.36398197085803985,6.250725863848894e-05,1.1904761904761905,1.1836044455782921,0.15512314630466392,-1.0106509431818582,finite,0.36391946359940136,0.0954249920594028
44,constant,0.01,0.8601266858543986,0.7981309222330035,0.798132050789937,1.1285569334607004e-06,reverse,2.4390243902439024,reverse,2.4347907130167816,0.7981309222330035,0.798132050789937,1.1285569334607004e-06,2.4390243902439024,2.4347907130167816,0.5892870813684973,1.6001415121287805,finite,0.7981309222330035,0.3956036519656257,0.39566726461879725,6.361265317156306e-05,1.1235955056179776,1.1183216015157529,0.10580284003759026,-0.9271816617894951,finite,0.3956036519656257,0.06199463506446157
44,linear,0.022727272727272728,0.7753714701264642,0.677952691238229,0.6779901535597426,3.746232151358164e-05,reverse,2.2222222222222223,reverse,2.203920443475246,0.677952691238229,0.6779901535597426,3.746232151358164e-05,2.2222222222222223,2.203920443475246,0.5462631135527048,1.1331731548982462,finite,0.677952691238229,0.35804223137156094,0.3580543968299056,1.2165458344648439e-05,1.1764705882352942,1.1793776210480678,0.15209515412770147,-1.0270703576718794,finite,0.35804223137156094,0.09738131656672167
45,constant,0.01,0.8567504305724697,0.7929625001469555,0.7930086566804515,4.615653349604454e-05,reverse,2.380952380952381,reverse,2.407038308131599,0.7929625001469555,0.7930086566804515,4.615653349604454e-05,2.380952380952381,2.407038308131599,0.5845516888444439,1.5750783063035627,finite,0.7929625001469556,0.3881700001988095,0.38825839785686583,8.839765805634947e-05,1.1111111111111112,1.1169936130067906,0.10473973319494653,-0.946084187163143,finite,0.3881700001988095,0.06374177389201818
45,linear,0.022222222222222223,0.7735858541204796,0.6751178823422654,0.675134016065874,1.613372360853571e-05,reverse,2.173913043478261,reverse,2.1855991404893933,0.6751178823422654,0.675134016065874,1.613372360853571e-05,2.173913043478261,2.1855991404893933,0.5424595565241288,1.1243425388207446,finite,0.6751178823422654,0.35221273012020793,0.35221457860462463,1.848484416699936e-06,1.1764705882352942,1.1753410244324964,0.14918310582850486,-1.0435146908050197,finite,0.35221273012020793,0.09845183805460567
46,constant,0.01,0.8537875578303817,0.7878574027702931,0.7878574387486963,3.5978403145620064e-08,reverse,2.380952380952381,reverse,2.3802412386964398,0.7878574027702931,0.7878574387486963,3.5978403145620064e-08,2.380952380952381,2.3802412386964398,0.5798745170268292,1.5504967715766225,finite,0.7878574027702933,0.38094219458014944,0.3809963809733715,5.4186393222077633e-05,1.1111111111111112,1.1157092296895783,0.10370912654524855,-0.9649654026581047,finite,0.38094219458014944,0.06593011908168545
