n,regime,epsilon,minimax,achievability,converse,converse_reverse,converse_forward,achievability_lambda,converse_reverse_lambda,converse_forward_lambda,lp_objective,worst_type_i,worst_type_i_s,worst_type_ii,worst_type_ii_t,lp_iterations,active_null_constraints,active_alternative_constraints,achievability_type_i,achievability_worst_s,achievability_worst_t,achievability_eta,achievability_threshold,projection_s,projection_t,projection_D,achievability_minus_minimax,minimax_minus_converse,type_count
242,constant,0.01,0.28411008844268565,0.28585067546621934,0.010905864818033207,0.008643847946466998,0.010905864818033207,0.82,1.047205032865026,1.047205032865026,0.28411008844268565,0.01000000000000292,1.0,0.2841100901417762,0.38178220706955923,11.0,17.0,27.0,0.01000000000000001,1.0,0.11040668822824955,0.7646905791255612,2.53959546420283,1.0,0.44109686405639015,0.014214720384555755,0.0017405870235336907,0.27320422362465246,29646
242,linear,0.004132231404958678,0.3977625122451116,0.3989156862009302,0.07981611087451457,0.07981611087451457,0.012668036314968902,0.93,1.1363636363636365,1.031727258934357,0.3977625122451116,0.004132231404962787,1.0,0.3977625138299712,0.44331663638596147,9.0,17.0,25.0,0.004132231404958678,1.0,0.9712479403242469,0.7004703237439934,3.447388784364216,1.0,0.4402453925130065,0.01615740189279443,0.0011531739558185983,0.31794640137059704,29646
243,constant,0.01,0.28210444581742367,0.282548093240537,0.010713993784738753,0.007830376186299448,0.010713993784738753,0.82,1.0386714364661032,1.047205032865026,0.28210444581742367,0.009999999999996869,1.0,0.28210444665781115,0.44083679062094855,8.0,17.0,24.0,0.01,1.0,0.0891043038573116,0.2440778395375885,2.5249103527050245,1.0,0.44109686405639015,0.014214720384555755,0.0004436474231133136,0.2713904520326849,29890
243,linear,0.00411522633744856,0.3960164942450503,0.3965180371629983,0.07808157402884841,0.07808157402884841,0.012455238717559648,0.88,1.1363636363636365,1.031727258934357,0.3960164942450503,0.00411522633744688,1.0,0.3960164960496346,0.4162093059863225,11.0,17.0,27.0,0.004115226337448561,1.0,0.5903625540435311,0.525636937551225,3.44430457064386,1.0,0.44063524601551607,0.015273582206009237,0.0005015429179480169,0.3179349202162019,29890
244,constant,0.01,0.28010532610778416,0.2814953411778625,0.010525498411608051,0.007162185034037205,0.010525498411608051,0.82,1.0386714364661032,1.047205032865026,0.28010532610778416,0.009999999999999147,1.0,0.28010532795032544,0.42789579693426844,10.0,17.0,26.0,0.01,1.0,0.0,0.43163471516765994,2.535173762873639,1.0,0.44109686405639015,0.014214720384555755,0.0013900150700783542,0.2695798276961761,30135
244,linear,0.004098360655737705,0.3942712956310584,0.3957164873660565,0.07634189051794393,0.07634189051794393,0.012245959841767873,0.88,1.1363636363636365,1.031727258934357,0.3942712956310584,0.004098360655736973,1.0,0.39427129742278794,0.48448318983475747,9.0,17.0,25.0,0.004098360655737703,1.0,0.6935558317927644,0.7926787083945319,3.4559134241429437,1.0,0.44063524601551607,0.015273582206009237,0.0014451917349981303,0.31792940511311446,30135
245,constant,0.01,0.2781276492026549,0.279180039726178,0.010340319309366202,0.006493543878665409,0.010340319309366202,0.82,1.0386714364661032,1.047205032865026,0.2781276492026549,0.009999999999999301,1.0,0.27812765021989005,0.4407127367007246,8.0,17.0,24.0,0.010000000000000004,1.0,0.10621008872985847,0.5510684279060529,2.524244661810985,1.0,0.44109686405639015,0.014214720384555755,0.0010523905235230724,0.26778732989328874,30381
245,linear,0.004081632653061225,0.39252712044591814,0.3927816960020313,0.07459705893590507,0.07459705893590507,0.01204014313102922,0.88,1.1363636363636365,1.031727258934357,0.39252712044591814,0.004081632653061983,1.0,0.3925271214532787,0.5864465653085769,10.0,17.0,26.0,0.004081632653061225,1.0,0.3367907539010049,0.130297768234165,3.4427359395016235,1.0,0.44063524601551607,0.015273582206009237,0.00025457555611313465,0.3179300615100131,30381
246,constant,0.01,0.2761504381321772,0.27649263437497695,0.010158398133596449,0.005824452417122816,0.010158398133596449,0.82,1.0386714364661032,1.047205032865026,0.2761504381321772,0.009999999999999514,1.0,0.2761504394990529,0.44018947455317475,9.0,17.0,25.0,0.01,1.0,0.34555051662027836,0.7979785793809384,2.513315560748333,1.0,0.44109686405639015,0.014214720384555755,0.0003421962427997416,0.2659920399985808,30628
246,linear,0.0040650406504065045,0.39078922964739604,0.39145528203840474,0.07284707774165056,0.07284707774165056,0.011837732887454282,0.88,1.1363636363636365,1.031727258934357,0.39078922964739604,0.004065040650406562,1.0,0.3907892303777018,0.43722127598086524,11.0,17.0,27.0,0.0040650406504065045,1.0,0.712209203094244,0.5126982524773596,3.4543447930007054,1.0,0.44063524601551607,0.015273582206009237,0.000666052391008698,0.3179421519057455,30628
247,constant,0.01,0.2741926108166954,0.275882635383069,0.009979677566357554,0.005190734095595784,0.009979677566357554,0.82,1.031727258934357,1.047205032865026,0.2741926108166954,0.010000000000003431,1.0,0.27419261195136,0.3957543890645955,10.0,17.0,26.0,0.01,1.0,0.130263760672824,0.8258092807549862,2.523578970916944,1.0,0.44109686405639015,0.014214720384555755,0.0016900245663736269,0.26421293325033784,30876
247,linear,0.004048582995951417,0.3890516187592934,0.3906808582832668,0.07111082079032804,0.07111082079032804,0.011638674260470506,0.88,1.1235955056179776,1.031727258934357,0.3890516187592934,0.0040485829959554485,1.0,0.3890516200072458,0.43768584897175394,12.0,17.0,28.0,0.004048582995951417,1.0,0.8164459362626073,0.8915620247895439,3.465953646499791,1.0,0.44063524601551607,0.015273582206009237,0.0016292395239734248,0.31794079796896535,30876
248,constant,0.01,0.2722421301151725,0.2726704588912049,0.009804101298124677,0.004641173458674319,0.009804101298124677,0.82,1.031727258934357,1.047205032865026,0.2722421301151725,0.009999999999993308,1.0,0.2722421313926319,0.44095899235197533,8.0,17.0,24.0,0.009999999999999998,1.0,0.10942448907298966,0.324482633079018,2.5088938594191363,1.0,0.44109686405639015,0.014214720384555755,0.00042832877603238284,0.2624380288170478,31125
248,linear,0.004032258064516129,0.38731935361526504,0.38732989987710204,0.0695206133294961,0.0695206133294961,0.011442913235552462,0.88,1.1235955056179776,1.031727258934357,0.38731935361526504,0.004032258064509897,1.0,0.38731935415345875,0.44092803099664385,9.0,17.0,25.0,0.004032258064516129,1.0,0.4599834437831305,0.24793284333900953,3.4527761618584707,1.0,0.44063524601551607,0.015273582206009237,1.0546261836996695e-05,0.31779874028576893,31125
249,constant,0.01,0.2702947222697808,0.27068676644369116,0.009631614010047883,0.0040913092289899256,0.009631614010047883,0.82,1.031727258934357,1.047205032865026,0.2702947222697808,0.00999999999999912,1.0,0.27029472291990064,0.4338327774945733,10.0,17.0,26.0,0.01,1.0,0.6213233411312097,0.03561936178292379,2.497964758356485,1.0,0.44109686405639015,0.014214720384555755,0.0003920441739103664,0.26066310825973293,31375
249,linear,0.004016064257028112,0.38559154561866865,0.38651200808463326,0.06792601649264607,0.06792601649264607,0.011250396623042315,0.88,1.1235955056179776,1.031727258934357,0.38559154561866865,0.004016064257026456,1.0,0.38559154681115065,0.44077352181273255,15.0,17.0,31.0,0.004016064257028114,1.0,0.8341082294238729,0.5585964111229251,3.4643850153575526,1.0,0.44063524601551607,0.015273582206009237,0.000920462465964611,0.3176655291260226,31375
250,constant,0.01,0.26837314170419896,0.2694376294398052,0.009462161356522841,0.003561678407037694,0.009462161356522841,0.82,1.0260613253795796,1.047205032865026,0.26837314170419896,0.010000000000005763,1.0,0.2683731428065551,0.44144274631514513,16.0,17.0,32.0,0.01,1.0,0.12541537294164298,0.6281734564133423,2.5082281685250987,1.0,0.44109686405639015,0.014214720384555755,0.0010644877356062454,0.2589109803476761,31626
250,linear,0.004,0.38386517332969994,0.3839352262764636,0.06632703043466459,0.06632703043466459,0.011061072047062607,0.88,1.1235955056179776,1.031727258934357,0.38386517332969994,0.004000000000004421,1.0,0.38386517399448944,0.440800746522637,9.0,17.0,25.0,0.004,1.0,0.4815969288349152,0.6576559754286349,3.455883576727194,1.0,0.44063524601551607,0.015273582206009237,7.005294676365459e-05,0.31753814289503535,31626
251,constant,0.01,0.26645208612340626,0.26674413195061053,0.009295689948068111,0.0031095896699081527,0.009295689948068111,0.82,1.0260613253795796,1.047205032865026,0.26645208612340626,0.010000000000009147,1.0,0.2664520868832204,0.44068275994552064,8.0,17.0,24.0,0.01,1.0,0.3530499450862405,0.06379791308495207,2.4935430570272916,1.0,0.44109686405639015,0.014214720384555755,0.0002920458272042681,0.25715639617533814,31878
251,linear,0.00398406374501992,0.38215446071509196,0.38310679278497695,0.06472365519547285,0.06472365519547285,0.010874887934522796,0.88,1.1235955056179776,1.031727258934357,0.38215446071509196,0.003984063745029434,1.0,0.382154462273454,0.441921389268615,11.0,17.0,27.0,0.00398406374501992,1.0,0.5829402961535377,0.03167400592045809,3.462816384215318,1.0,0.44063524601551607,0.015273582206009237,0.0009523320698849869,0.3174308055196191,31878
252,constant,0.01,0.26454575368337585,0.2662707727351233,0.009132147334503756,0.002657295817999561,0.009132147334503756,0.82,1.0260613253795796,1.047205032865026,0.26454575368337585,0.010000000000000448,1.0,0.26454575448975354,0.40239690349291135,12.0,17.0,28.0,0.01,1.0,0.14770113346748986,0.9183999698625355,2.5075624776310574,1.0,0.44109686405639015,0.014214720384555755,0.001725019051747434,0.2554136063488721,32131
252,linear,0.003968253968253968,0.3804383812257995,0.3817619116717479,0.06311589070166279,0.06311589070166279,0.010691793504221512,0.88,1.1235955056179776,1.031727258934357,0.3804383812257995,0.003968253968253202,1.0,0.3804383823864469,0.4436179157941409,10.0,17.0,26.0,0.003968253968253968,1.0,0.9404265861958265,0.35893893141862926,3.4744252377144034,1.0,0.44063524601551607,0.015273582206009237,0.0013235304459484065,0.3173224905241367,32131
253,constant,0.01,0.26265060368790466,0.26314488003514896,0.008971481988425827,0.0022565541399403033,0.008971481988425827,0.82,1.0214282435933986,1.047205032865026,0.26265060368790466,0.00999999999999412,1.0,0.26265060539100227,0.4410696556220005,8.0,17.0,24.0,0.01,1.0,0.12603380978107448,0.42783053162271123,2.4928773661332504,1.0,0.44109686405639015,0.014214720384555755,0.0004942763472443046,0.2536791216994788,32385
253,linear,0.003952569169960474,0.3787337784098895,0.3791513021868249,0.06150373676809784,0.06150373676809784,0.01051173875604555,0.88,1.1235955056179776,1.031727258934357,0.3787337784098895,0.00395256916995443,1.0,0.37873377985735085,0.42793931754438547,11.0,17.0,27.0,0.003952569169960475,1.0,0.5871562734362668,0.43647859842093994,3.4659237990840412,1.0,0.44063524601551607,0.015273582206009237,0.00041752377693543563,0.31723004164179164,32385
254,constant,0.01,0.26075765904513026,0.2608326698521627,0.00881364328897162,0.001884395809637951,0.00881364328897162,0.82,1.0214282435933986,1.047205032865026,0.26075765904513026,0.009999999999997558,1.0,0.26075766060629324,0.5503631654862651,11.0,17.0,27.0,0.01,1.0,0.37619837524835026,0.34665025007067873,2.4819482650705984,1.0,0.44109686405639015,0.014214720384555755,7.501080703242735e-05,0.25194401575615866,32640
254,linear,0.003937007874015748,0.37703338519567947,0.3784583920117355,0.05990640976383799,0.05990640976383799,0.010334674460267243,0.88,1.1111111111111112,1.031727258934357,0.37703338519567947,0.003937007874013687,1.0,0.37703338660493585,0.43391215598616195,10.0,17.0,26.0,0.003937007874015745,1.0,0.6901010721921921,0.7524541536000249,3.4775326525831267,1.0,0.44063524601551607,0.015273582206009237,0.001425006816056007,0.3171269754318415,32640
255,constant,0.01,0.2588895315265615,0.26004273215786483,0.008658581505870528,0.0015459924371447054,0.008658581505870528,0.82,1.0176329677282876,1.047205032865026,0.2588895315265615,0.010000000000002363,1.0,0.2588895327438539,0.4445736842532343,9.0,17.0,25.0,0.010000000000000002,1.0,0.14190686792135238,0.7329160990223145,2.4922116752392123,1.0,0.44109686405639015,0.014214720384555755,0.0011532006313033083,0.250230950020691,32896
255,linear,0.00392156862745098,0.3753326000877497,0.37550350972525115,0.05845386597969515,0.05845386597969515,0.010160552146941192,0.88,1.1111111111111112,1.031727258934357,0.3753326000877497,0.003921568627452758,1.0,0.3753326010396301,0.4377169604223879,7.0,17.0,23.0,0.003921568627450981,1.0,0.3546172214424589,0.08951492577263535,3.4643551679418065,1.0,0.44063524601551607,0.015273582206009237,0.0001709096375014374,0.31687873410805456,32896
256,constant,0.01,0.25702291507075864,0.2571706510913531,0.008506247783775555,0.0012395625993617543,0.008506247783775555,0.82,1.0176329677282876,1.047205032865026,0.25702291507075864,0.00999999999999662,1.0,0.25702291631201746,0.44088203777844476,8.0,17.0,24.0,0.01,1.0,0.3654717483339482,0.2067063524334884,2.4775265637414052,1.0,0.44109686405639015,0.014214720384555755,0.00014773602059448,0.24851666728698307,33153
256,linear,0.00390625,0.37363986640045016,0.3744078900215282,0.05699762763700922,0.05699762763700922,0.009989324095401547,0.88,1.1111111111111112,1.031727258934357,0.37363986640045016,0.003906249999995344,1.0,0.3736398683600547,0.4400384253687992,8.0,17.0,24.0,0.00390625,1.0,0.7084381222724914,0.49316372633155053,3.475964021440892,1.0,0.44063524601551607,0.015273582206009237,0.0007680236210780289,0.31664223876344094,33153
257,constant,0.01,0.25516604972580426,0.256051895301975,0.008356594126870424,0.000973554870007276,0.008356594126870424,0.75,1.0145194496200836,1.047205032865026,0.25516604972580426,0.009999999999996002,1.0,0.255166051649722,0.4468465226617562,9.0,17.0,25.0,0.01,1.0,0.0,0.4275033975232473,2.4787324233855426,1.0,0.44162702635886963,0.012981928356567085,0.0008858455761707185,0.24680945559893383,33411
257,linear,0.0038910505836575876,0.37194627172162664,0.3737502889392774,0.055537695864451675,0.055537695864451675,0.00982094332386068,0.88,1.1111111111111112,1.031727258934357,0.37194627172162664,0.0038910505836534976,1.0,0.37194627276658415,0.6310385810491503,11.0,17.0,27.0,0.0038910505836575876,1.0,0.8089310467243195,0.8826225082783863,3.487572874939974,1.0,0.44063524601551607,0.015273582206009237,0.0018040172176507774,0.31640857585717497,33411
258,constant,0.01,0.2533263899669897,0.25395801209582297,0.008209573383747538,0.0007338045556031236,0.008209573383747538,0.82,1.0119621593100256,1.047205032865026,0.2533263899669897,0.009999999999992591,1.0,0.253326391731018,0.4411105407684309,16.0,17.0,32.0,0.009999999999999988,1.0,0.139680540561676,0.5542987839381576,2.476860872847364,1.0,0.44109686405639015,0.014214720384555755,0.0006316221288332757,0.24511681658324216,33670
258,linear,0.003875968992248062,0.37026275132770675,0.37042324370544066,0.0540740716958622,0.0540740716958622,0.009655363579110145,0.88,1.1111111111111112,1.031727258934357,0.37026275132770675,0.003875968992239594,1.0,0.37026275204423453,0.4408501644053616,9.0,17.0,25.0,0.003875968992248062,1.0,0.7204941824078559,0.24655858820527488,3.4743953902986537,1.0,0.44063524601551607,0.015273582206009237,0.00016049237773391178,0.31618867963184455,33670
259,constant,0.01,0.25148964516024,0.2517288931545584,0.008065139232551973,0.0005284932459063141,0.008065139232551973,0.82,1.0098596583090638,1.047205032865026,0.25148964516024,0.009999999999995754,1.0,0.25148964583226924,0.44106655210155415,9.0,17.0,25.0,0.010000000000000002,1.0,0.3604957530274987,0.8328673595028784,2.465931771784712,1.0,0.44109686405639015,0.014214720384555755,0.00023924799431834787,0.24342450592768805,33930
259,linear,0.003861003861003861,0.3685803721644729,0.3697824342030912,0.05260675607160337,0.05260675607160337,0.00949253932632468,0.88,1.1111111111111112,1.031727258934357,0.3685803721644729,0.003861003860999719,1.0,0.36858037323747544,0.4407717091384197,15.0,17.0,31.0,0.003861003861003861,1.0,0.8268109045922758,0.5792893057117541,3.486004243797739,1.0,0.44063524601551607,0.015273582206009237,0.001202062038618279,0.31597361609286956,33930
260,constant,0.01,0.24967133080037737,0.250981715665937,0.007923246166386821,0.000359156708218622,0.007923246166386821,0.82,1.0081296672217952,1.047205032865026,0.24967133080037737,0.010000000000004367,1.0,0.24967133183118806,0.44518821672938214,10.0,17.0,26.0,0.01,1.0,0.15592706203460693,0.8668193290656259,2.4761951819533263,1.0,0.44109686405639015,0.014214720384555755,0.0013103848655596495,0.24174808463399056,34191
260,linear,0.0038461538461538464,0.3669009192317243,0.3670412428403757,0.05113574983988689,0.05113574983988689,0.00933242573896979,0.88,1.1111111111111112,1.031727258934357,0.3669009192317243,0.0038461538461585405,1.0,0.366900919854457,0.4407953199303512,9.0,17.0,25.0,0.003846153846153847,1.0,0.49661684036254883,0.7868941229089825,3.4775028051673806,1.0,0.44063524601551607,0.015273582206009237,0.0001403236086514048,0.3157651693918374,34191
261,constant,0.01,0.24785908814346608,0.24802891185608011,0.007783849478975368,0.00022373326000835192,0.007783849478975368,0.75,1.0067052385626014,1.047205032865026,0.24785908814346608,0.009999999999999783,1.0,0.24785908982665736,0.441027041604361,10.0,17.0,26.0,0.01,1.0,0.14666200876235957,0.3666577457981714,2.459710835203548,1.0,0.44162702635886963,0.012981928356567085,0.00016982371261403673,0.2400752386644907,34453
261,linear,0.0038314176245210726,0.3652348164800047,0.36613318049034715,0.049662360522616744,0.049662360522616744,0.009174978688813586,0.88,1.0989010989010988,1.031727258934357,0.3652348164800047,0.0038314176245231595,1.0,0.36523481822683485,0.44174510898361263,13.0,17.0,29.0,0.0038314176245210726,1.0,0.5899868726730342,0.10873768687638859,3.484435612655501,1.0,0.44063524601551607,0.015273582206009237,0.000898364010342434,0.315572455957388,34453
262,constant,0.01,0.2460512084075131,0.24624496087733422,0.007646905250575438,0.00011842620204061127,0.007646905250575438,0.82,1.0055317587258423,1.047205032865026,0.2460512084075131,0.009999999999997403,1.0,0.24605120990886176,0.49772584924560564,8.0,17.0,24.0,0.01,1.0,0.6199376076692708,0.21595330310569646,2.4505809693928673,1.0,0.44109686405639015,0.014214720384555755,0.00019375246982111793,0.23840430315693767,34716
262,linear,0.003816793893129771,0.3635624593507378,0.36528178293900365,0.048350496566268664,0.048350496566268664,0.009020154736043184,0.88,1.0989010989010988,1.031727258934357,0.3635624593507378,0.0038167938931293025,1.0,0.36356246093300815,0.44315567584312987,8.0,17.0,24.0,0.003816793893129771,1.0,0.9400638644583523,0.6551848405754015,3.4960444661545846,1.0,0.44063524601551607,0.015273582206009237,0.0017193235882658753,0.3152119627844691,34716
263,constant,0.01,0.24426815898290946,0.2451009350879484,0.00751237033414162,4.750114138152295e-05,0.00751237033414162,0.75,1.0031094412257027,1.047205032865026,0.24426815898290946,0.009999999999999221,1.0,0.24426816092984932,0.44420259665884876,14.0,17.0,30.0,0.01,1.0,0.14974004216492176,0.7050865463793299,2.460082089385072,1.0,0.44162702635886963,0.012981928356567085,0.0008327761050389293,0.23675578864876784,34980
263,linear,0.0038022813688212928,0.3619063800313523,0.3625764108401368,0.04703557223646948,0.04703557223646948,0.00886791111948618,0.88,1.0989010989010988,1.031727258934357,0.3619063800313523,0.0038022813688207103,1.0,0.3619063812297482,0.45799700742899085,11.0,17.0,27.0,0.0038022813688212928,1.0,0.5986954674357554,0.5508993852778288,3.487543027524226,1.0,0.44063524601551607,0.015273582206009237,0.0006700308087845275,0.3148708077948828,34980
264,constant,0.01,0.24248511732621672,0.24264528378159012,0.007380202341730882,8.16696947136819e-06,0.007380202341730882,0.82,1.0014447181982267,1.047205032865026,0.24248511732621672,0.009999999999998942,1.0,0.24248511849744486,0.44087908442739615,8.0,17.0,24.0,0.01,1.0,0.3683383464813233,0.15348913666763223,2.4461592680636706,1.0,0.44109686405639015,0.014214720384555755,0.00016016645537339502,0.23510491498448582,35245
264,linear,0.003787878787878788,0.3602494534697219,0.36201186842371813,0.04571758935082859,0.04571758935082859,0.008718205746937355,0.88,1.0989010989010988,1.031727258934357,0.3602494534697219,0.003787878787876694,1.0,0.3602494546764361,0.45689587178702873,12.0,17.0,28.0,0.0037878787878787867,1.0,0.6933781638741494,0.846295601016951,3.499151881023308,1.0,0.44063524601551607,0.015273582206009237,0.0017624149539962053,0.31453186411889333,35245
265,constant,0.01,0.24071430905987717,0.24140064301100506,0.007250359631147439,0.0,0.007250359631147439,0.75,1.000010000100001,1.047205032865026,0.24071430905987717,0.01000000000000701,1.0,0.24071431088348977,0.4024811676777204,10.0,17.0,26.0,0.010000000000000002,1.0,0.1720154302194714,0.33732403633810765,2.4470126276221182,1.0,0.44162702635886963,0.012981928356567085,0.0006863339511278821,0.23346394942872972,35511
265,linear,0.0037735849056603774,0.35859451266080944,0.35874549803149797,0.044396549648988426,0.044396549648988426,0.008570997185590911,0.88,1.0989010989010988,1.031727258934357,0.35859451266080944,0.0037735849056675895,1.0,0.3585945139095144,0.5139685427212013,13.0,17.0,29.0,0.0037735849056603774,1.0,0.6021411210298542,0.2117839284286522,3.485974396381988,1.0,0.44063524601551607,0.015273582206009237,0.0001509853706885278,0.314197963011821,35511
266,constant,0.01,0.23895666552793665,0.23935509405384,0.0071228012928225065,0.0,0.0071228012928225065,0.75,1.000010000100001,1.047205032865026,0.23895666552793665,0.009999999999997197,1.0,0.23895666719750355,0.4421080154315643,17.0,17.0,33.0,0.01,1.0,0.14974099397659302,0.5449851608347895,2.444036564412598,1.0,0.44162702635886963,0.012981928356567085,0.00039842852590335487,0.23183386423511415,35778
266,linear,0.0037593984962406013,0.3569502510933829,0.3581558296626138,0.04307245479373778,0.04307245479373778,0.008426244652578343,0.88,1.0989010989010988,1.031727258934357,0.3569502510933829,0.003759398496237423,1.0,0.3569502528145698,0.4394990817875641,12.0,17.0,28.0,0.0037593984962406017,1.0,0.7128935575485229,0.6014404242609049,3.4975832498810733,1.0,0.44063524601551607,0.015273582206009237,0.0012055785692308696,0.31387779629964513,35778
267,constant,0.01,0.2372040319388573,0.23738841495432578,0.006997487136924936,0.0,0.006997487136924936,0.82,1.000010000100001,1.047205032865026,0.2372040319388573,0.009999999999992406,1.0,0.23720403255669545,0.4406657734939266,13.0,17.0,29.0,0.01,1.0,0.3649945095181465,0.7479017968815991,2.434564476106979,1.0,0.44109686405639015,0.014214720384555755,0.00018438301546847002,0.23020654480193237,36046
267,linear,0.003745318352059925,0.3553023241390147,0.35544713191070143,0.0417453063721035,0.0417453063721035,0.008283908005611993,0.88,1.0989010989010988,1.031727258934357,0.3553023241390147,0.00374531835205137,1.0,0.3553023250326073,0.4376713441098177,12.0,17.0,28.0,0.0037453183520599247,1.0,0.3632016986608505,0.32661521243071934,3.4890818112507147,1.0,0.44063524601551607,0.015273582206009237,0.00014480777168673908,0.3135570177669112,36046
268,constant,0.01,0.23546963083824513,0.23655663648218345,0.00687437768069856,0.0,0.00687437768069856,0.75,1.000010000100001,1.047205032865026,0.23546963083824513,0.010000000000003395,1.0,0.23546963267844745,0.4447110814656346,9.0,17.0,25.0,0.01,1.0,0.15931062400341034,0.8822945756377089,2.44440781859412,1.0,0.44162702635886963,0.012981928356567085,0.0010870056439383213,0.22859525315754656,36315
268,linear,0.0037313432835820895,0.35366839610626455,0.3543550150756436,0.04041510589642128,0.04041510589642128,0.00814394773373434,0.88,1.0989010989010988,1.031727258934357,0.35366839610626455,0.0037313432835834426,1.0,0.3536683967141309,0.4408689489573878,9.0,17.0,25.0,0.00373134328358209,1.0,0.7297357553616168,0.374742282036815,3.496014618738835,1.0,0.44063524601551607,0.015273582206009237,0.0006866189693790492,0.31325329020984327,36315
269,constant,0.01,0.2337395815515438,0.23377611571216583,0.0067534341360224,0.0,0.0067534341360224,0.75,1.000010000100001,1.047205032865026,0.2337395815515438,0.009999999999999126,1.0,0.2337395831561033,0.44103635164870003,14.0,17.0,30.0,0.01,1.0,0.3911692761321319,0.3726953551412071,2.42799103944012,1.0,0.44162702635886963,0.012981928356567085,3.653416062202042e-05,0.22698614741552142,36585
269,linear,0.0037174721189591076,0.352028457013462,0.35382111915014286,0.03921207737869459,0.03921207737869459,0.008006324948172933,0.88,1.0869565217391304,1.031727258934357,0.352028457013462,0.003717472118956915,1.0,0.35202845801851756,0.44108102089737966,14.0,17.0,30.0,0.0037174721189591076,1.0,0.8283910870552064,0.7814618763817992,3.5076234722379205,1.0,0.44063524601551607,0.015273582206009237,0.0017926621366808337,0.31281637963476744,36585
270,constant,0.01,0.2320160282148564,0.2321810883709976,0.006634618397189655,0.0,0.006634618397189655,0.82,1.000010000100001,1.047205032865026,0.2320160282148564,0.009999999999995717,1.0,0.23201603003425378,0.49195020708868104,10.0,17.0,26.0,0.01,1.0,0.6153936862945555,0.2832571538756788,2.4192136737151304,1.0,0.44109686405639015,0.014214720384555755,0.00016506015614120573,0.22538140981766674,36856
270,linear,0.003703703703703704,0.35040287957961924,0.3506405737843994,0.03804083269090208,0.03804083269090208,0.007871001373300816,0.88,1.0869565217391304,1.031727258934357,0.35040287957961924,0.003703703703698075,1.0,0.35040288010673076,0.44101067119404025,9.0,17.0,25.0,0.003703703703703704,1.0,0.5231796169653535,0.11845574546827872,3.4944459875966003,1.0,0.44063524601551607,0.015273582206009237,0.0002376942047801478,0.31236204688871716,36856
271,constant,0.01,0.23031493891602273,0.2310994798162664,0.006517893028901744,0.0,0.006517893028901744,0.75,1.000010000100001,1.047205032865026,0.23031493891602273,0.009999999999995445,1.0,0.23031493963078978,0.4438331466456868,10.0,17.0,26.0,0.01,1.0,0.8378727423958482,0.7437796218245505,2.428362293621646,1.0,0.44162702635886963,0.012981928356567085,0.0007845409002436854,0.223797045887121,37128
271,linear,0.0036900369003690036,0.3487785263096805,0.35011571105168693,0.0368671032593082,0.0368671032593082,0.00773793933770242,0.88,1.0869565217391304,1.031727258934357,0.3487785263096805,0.003690036900363968,1.0,0.3487785269998138,0.4410810901516299,14.0,17.0,30.0,0.0036900369003690036,1.0,0.8401895617716947,0.4098843816921372,3.5060548410956858,1.0,0.44063524601551607,0.015273582206009237,0.0013371847420064475,0.3119114230503723,37128
272,constant,0.01,0.22861416454394753,0.22875971984592547,0.0064032212544735305,0.0,0.0064032212544735305,0.75,1.000010000100001,1.047205032865026,0.22861416454394753,0.010000000000000894,1.0,0.22861416565127085,0.44091942968123055,15.0,17.0,31.0,0.01,1.0,0.3694319307804107,0.1733373197304935,2.411945514467646,1.0,0.44162702635886963,0.012981928356567085,0.00014555530197793431,0.222210943289474,37401
272,linear,0.003676470588235294,0.34715415271498035,0.34729853443824,0.035690891269977265,0.035690891269977265,0.007607671405121649,0.88,1.0869565217391304,1.0260613253795796,0.34715415271498035,0.0036764705882357663,1.0,0.3471541538593034,0.44146282103889994,13.0,17.0,29.0,0.003676470588235294,1.0,0.5131716413656251,0.3746591095017455,3.4975534024653236,1.0,0.44063524601551607,0.015273582206009237,0.0001443817232596456,0.3114632614450031,37401
273,constant,0.01,0.22692543070941087,0.22742675838913856,0.0062905669442461275,0.0,0.0062905669442461275,0.75,1.000010000100001,1.047205032865026,0.22692543070941087,0.010000000000006304,1.0,0.22692543219598718,0.445374609251226,12.0,17.0,28.0,0.01,1.0,0.5914228199515487,0.00796529742372449,2.4089694512581277,1.0,0.44162702635886963,0.012981928356567085,0.0005013276797276867,0.22063486376516475,37675
273,linear,0.003663003663003663,0.34554572600464806,0.34678664546577986,0.0345121988461099,0.0345121988461099,0.007480401053751353,0.88,1.0869565217391304,1.0260613253795796,0.34554572600464806,0.0036630036630108075,1.0,0.34554572786159715,0.4419314261787498,8.0,17.0,24.0,0.0036630036630036626,1.0,0.6180269241333003,0.8599969652914855,3.509162255964409,1.0,0.44063524601551607,0.015273582206009237,0.0012409194611318064,0.31103352715853816,37675
274,constant,0.01,0.22524954574239714,0.22576984108758527,0.006179894604203488,0.0,0.006179894604203488,0.75,1.000010000100001,1.047205032865026,0.22524954574239714,0.009999999999997178,1.0,0.22524954654698465,0.443590827060458,11.0,17.0,27.0,0.010000000000000002,1.0,0.8152817760361357,0.6048769326131983,2.412316768649172,1.0,0.44162702635886963,0.012981928356567085,0.000520295345188132,0.21906965113819366,37950
